_id,fullAddress,type,provinceCode,districtCode,villageCode,createdAt,updatedAt,__v,fullAddressCode
{'$oid': '5f9ec5bbbfeb451c39403595'},"Xã Phương Khoan, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-phuong-khoan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phuong khoan huyen song lo vinh phuc
{'$oid': '5f9ec5bbbfeb451c39403596'},"Xã Nhạo Sơn, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-nhao-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nhao son huyen song lo vinh phuc
{'$oid': '5f9ec5bbbfeb451c39403597'},"Xã Như Thụy, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-nhu-thuy,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nhu thuy huyen song lo vinh phuc
{'$oid': '5f9ec5bcbfeb451c39403598'},"Xã Đức Bác, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-duc-bac,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa duc bac huyen song lo vinh phuc
{'$oid': '5f9ec5bcbfeb451c39403599'},"Xã Quang Yên, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-quang-yen,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quang yen huyen song lo vinh phuc
{'$oid': '5f9ec5bcbfeb451c3940359a'},"Xã Đồng Quế, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-dong-que,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong que huyen song lo vinh phuc
{'$oid': '5f9ec5bdbfeb451c3940359b'},"Thị trấn Tam Sơn, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,thi-tran-tam-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran tam son huyen song lo vinh phuc
{'$oid': '5f9ec5bdbfeb451c3940359c'},"Xã Yên Thạch, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-yen-thach,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen thach huyen song lo vinh phuc
{'$oid': '5f9ec5bdbfeb451c3940359d'},"Xã Tân Lập, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-tan-lap,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan lap huyen song lo vinh phuc
{'$oid': '5f9ec5bebfeb451c3940359e'},"Phường Yên Thịnh, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-yen-thinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong yen thinh thanh pho yen bai yen bai
{'$oid': '5f9ec5bebfeb451c3940359f'},"Phường Yên Ninh, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-yen-ninh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong yen ninh thanh pho yen bai yen bai
{'$oid': '5f9ec5bebfeb451c394035a0'},"Phường Nguyễn Thái Học, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-nguyen-thai-hoc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong nguyen thai hoc thanh pho yen bai yen bai
{'$oid': '5f9ec5bfbfeb451c394035a1'},"Phường Đồng Tâm, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-dong-tam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong dong tam thanh pho yen bai yen bai
{'$oid': '5f9ec5bfbfeb451c394035a2'},"Phường Nguyễn Phúc, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-nguyen-phuc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong nguyen phuc thanh pho yen bai yen bai
{'$oid': '5f9ec5bfbfeb451c394035a3'},"Xã Minh Bảo, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-minh-bao,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa minh bao thanh pho yen bai yen bai
{'$oid': '5f9ec5c0bfeb451c394035a4'},"Xã Tuy Lộc, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-tuy-loc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tuy loc thanh pho yen bai yen bai
{'$oid': '5f9ec5c0bfeb451c394035a5'},"Phường Nam Cường, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-nam-cuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong nam cuong thanh pho yen bai yen bai
{'$oid': '5f9ec5c0bfeb451c394035a6'},"Phường Minh Tân, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-minh-tan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong minh tan thanh pho yen bai yen bai
{'$oid': '5f9ec5c1bfeb451c394035a7'},"Phường Hồng Hà, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-hong-ha,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong hong ha thanh pho yen bai yen bai
{'$oid': '5f9ec5c1bfeb451c394035a8'},"Xã Tân Thịnh, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-tan-thinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan thinh thanh pho yen bai yen bai
{'$oid': '5f9ec5c1bfeb451c394035a9'},"Xã Âu Lâu, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-au-lau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa au lau thanh pho yen bai yen bai
{'$oid': '5f9ec5c2bfeb451c394035aa'},"Xã Phúc Lộc, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-phuc-loc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phuc loc thanh pho yen bai yen bai
{'$oid': '5f9ec5c2bfeb451c394035ab'},"Xã Giới Phiên, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-gioi-phien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa gioi phien thanh pho yen bai yen bai
{'$oid': '5f9ec5c2bfeb451c394035ac'},"Phường Hợp Minh, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,phuong-hop-minh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong hop minh thanh pho yen bai yen bai
{'$oid': '5f9ec5c3bfeb451c394035ad'},"Xã Văn Tiến, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-van-tien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa van tien thanh pho yen bai yen bai
{'$oid': '5f9ec5c3bfeb451c394035ae'},"Xã Văn Phú, Thành phố Yên Bái, Yên Bái",3,yen-bai,thanh-pho-yen-bai,xa-van-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa van phu thanh pho yen bai yen bai
{'$oid': '5f9ec5c3bfeb451c394035af'},"Phường Pú Trạng, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,phuong-pu-trang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong pu trang thi xa nghia lo yen bai
{'$oid': '5f9ec5c4bfeb451c394035b0'},"Phường Trung Tâm, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,phuong-trung-tam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong trung tam thi xa nghia lo yen bai
{'$oid': '5f9ec5c4bfeb451c394035b1'},"Phường Tân An, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,phuong-tan-an,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong tan an thi xa nghia lo yen bai
{'$oid': '5f9ec5c4bfeb451c394035b2'},"Xã Nghĩa Lợi, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-nghia-loi,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia loi thi xa nghia lo yen bai
{'$oid': '5f9ec5c5bfeb451c394035b3'},"Xã Nghĩa Phúc, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-nghia-phuc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia phuc thi xa nghia lo yen bai
{'$oid': '5f9ec5c5bfeb451c394035b4'},"Xã Nghĩa An, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-nghia-an,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia an thi xa nghia lo yen bai
{'$oid': '5f9ec5c5bfeb451c394035b5'},"Phường Cầu Thia, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,phuong-cau-thia,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong cau thia thi xa nghia lo yen bai
{'$oid': '5f9ec5c6bfeb451c394035b6'},"Xã Nghĩa Lộ, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-nghia-lo,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia lo thi xa nghia lo yen bai
{'$oid': '5f9ec5c6bfeb451c394035b7'},"Xã Phù Nham, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-phu-nham,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu nham thi xa nghia lo yen bai
{'$oid': '5f9ec5c6bfeb451c394035b8'},"Xã Thanh Lương, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-thanh-luong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thanh luong thi xa nghia lo yen bai
{'$oid': '5f9ec5c7bfeb451c394035b9'},"Xã Thạch Lương, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-thach-luong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thach luong thi xa nghia lo yen bai
{'$oid': '5f9ec5c7bfeb451c394035ba'},"Xã Hạnh Sơn, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-hanh-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hanh son thi xa nghia lo yen bai
{'$oid': '5f9ec5c7bfeb451c394035bb'},"Xã Phúc Sơn, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-phuc-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phuc son thi xa nghia lo yen bai
{'$oid': '5f9ec5c8bfeb451c394035bc'},"Xã Sơn A, Thị xã Nghĩa Lộ, Yên Bái",3,yen-bai,thi-xa-nghia-lo,xa-son-a,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa son a thi xa nghia lo yen bai
{'$oid': '5f9ec5c8bfeb451c394035bd'},"Xã Trung Tâm, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-trung-tam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa trung tam huyen luc yen yen bai
{'$oid': '5f9ec5c8bfeb451c394035be'},"Thị trấn Yên Thế, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,thi-tran-yen-the,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran yen the huyen luc yen yen bai
{'$oid': '5f9ec5c9bfeb451c394035bf'},"Xã Khánh Thiện, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-khanh-thien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa khanh thien huyen luc yen yen bai
{'$oid': '5f9ec5c9bfeb451c394035c0'},"Xã Minh Chuẩn, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-minh-chuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa minh chuan huyen luc yen yen bai
{'$oid': '5f9ec5c9bfeb451c394035c1'},"Xã Khai Trung, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-khai-trung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa khai trung huyen luc yen yen bai
{'$oid': '5f9ec5cabfeb451c394035c2'},"Xã Mường Lai, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-muong-lai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa muong lai huyen luc yen yen bai
{'$oid': '5f9ec5cabfeb451c394035c3'},"Xã An Lạc, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-an-lac,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an lac huyen luc yen yen bai
{'$oid': '5f9ec5cabfeb451c394035c4'},"Xã Tô Mậu, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-to-mau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa to mau huyen luc yen yen bai
{'$oid': '5f9ec5cbbfeb451c394035c5'},"Xã Tân Lĩnh, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-tan-linh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan linh huyen luc yen yen bai
{'$oid': '5f9ec5cbbfeb451c394035c6'},"Xã Yên Thắng, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-yen-thang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen thang huyen luc yen yen bai
{'$oid': '5f9ec5cbbfeb451c394035c7'},"Xã Liễu Đô, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-lieu-do,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa lieu do huyen luc yen yen bai
{'$oid': '5f9ec5ccbfeb451c394035c8'},"Xã Động Quan, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-dong-quan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong quan huyen luc yen yen bai
{'$oid': '5f9ec5ccbfeb451c394035c9'},"Xã Minh Tiến, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-minh-tien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa minh tien huyen luc yen yen bai
{'$oid': '5f9ec5ccbfeb451c394035ca'},"Xã Trúc Lâu, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-truc-lau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa truc lau huyen luc yen yen bai
{'$oid': '5f9ec5cdbfeb451c394035cb'},"Xã An Phú, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-an-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an phu huyen luc yen yen bai
{'$oid': '5f9ec5cdbfeb451c394035cc'},"Xã Phan Thanh, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-phan-thanh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phan thanh huyen luc yen yen bai
{'$oid': '5f9ec5cdbfeb451c394035cd'},"Xã Lâm Thượng, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-lam-thuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa lam thuong huyen luc yen yen bai
{'$oid': '5f9ec5cebfeb451c394035ce'},"Xã Vĩnh Lạc, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-vinh-lac,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa vinh lac huyen luc yen yen bai
{'$oid': '5f9ec5cebfeb451c394035cf'},"Xã Tân Phượng, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-tan-phuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan phuong huyen luc yen yen bai
{'$oid': '5f9ec5cebfeb451c394035d0'},"Xã Mai Sơn, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-mai-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa mai son huyen luc yen yen bai
{'$oid': '5f9ec5cebfeb451c394035d1'},"Xã Minh Xuân, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-minh-xuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa minh xuan huyen luc yen yen bai
{'$oid': '5f9ec5cfbfeb451c394035d2'},"Xã Khánh Hoà, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-khanh-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa khanh hoa huyen luc yen yen bai
{'$oid': '5f9ec5cfbfeb451c394035d3'},"Xã Tân Lập, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-tan-lap,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan lap huyen luc yen yen bai
{'$oid': '5f9ec5cfbfeb451c394035d4'},"Xã Phúc Lợi, Huyện Lục Yên, Yên Bái",3,yen-bai,huyen-luc-yen,xa-phuc-loi,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phuc loi huyen luc yen yen bai
{'$oid': '5f9ec5d0bfeb451c394035d5'},"Thị trấn Mậu A, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,thi-tran-mau-a,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran mau a huyen van yen yen bai
{'$oid': '5f9ec5d0bfeb451c394035d6'},"Xã Lang Thíp, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-lang-thip,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa lang thip huyen van yen yen bai
{'$oid': '5f9ec5d0bfeb451c394035d7'},"Xã Lâm Giang, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-lam-giang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa lam giang huyen van yen yen bai
{'$oid': '5f9ec5d1bfeb451c394035d8'},"Xã Châu Quế Thượng, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-chau-que-thuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa chau que thuong huyen van yen yen bai
{'$oid': '5f9ec5d1bfeb451c394035d9'},"Xã Châu Quế Hạ, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-chau-que-ha,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa chau que ha huyen van yen yen bai
{'$oid': '5f9ec5d1bfeb451c394035da'},"Xã An Bình, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-an-binh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an binh huyen van yen yen bai
{'$oid': '5f9ec5d2bfeb451c394035db'},"Xã Đông An, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-dong-an,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong an huyen van yen yen bai
{'$oid': '5f9ec5d2bfeb451c394035dc'},"Xã Phong Dụ Hạ, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-phong-du-ha,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phong du ha huyen van yen yen bai
{'$oid': '5f9ec5d2bfeb451c394035dd'},"Xã Mậu Đông, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-mau-dong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa mau dong huyen van yen yen bai
{'$oid': '5f9ec5d3bfeb451c394035de'},"Xã Ngòi A, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-ngoi-a,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa ngoi a huyen van yen yen bai
{'$oid': '5f9ec5d3bfeb451c394035df'},"Xã Tân Hợp, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-tan-hop,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan hop huyen van yen yen bai
{'$oid': '5f9ec5d3bfeb451c394035e0'},"Xã An Thịnh, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-an-thinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an thinh huyen van yen yen bai
{'$oid': '5f9ec5d4bfeb451c394035e1'},"Xã Yên Thái, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-yen-thai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen thai huyen van yen yen bai
{'$oid': '5f9ec5d4bfeb451c394035e2'},"Xã Yên Hợp, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-yen-hop,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen hop huyen van yen yen bai
{'$oid': '5f9ec5d4bfeb451c394035e3'},"Xã Đại Sơn, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-dai-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dai son huyen van yen yen bai
{'$oid': '5f9ec5d5bfeb451c394035e4'},"Xã Yên Phú, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-yen-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen phu huyen van yen yen bai
{'$oid': '5f9ec5d5bfeb451c394035e5'},"Xã Xuân Ái, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-xuan-ai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa xuan ai huyen van yen yen bai
{'$oid': '5f9ec5d5bfeb451c394035e6'},"Xã Hoàng Thắng, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-hoang-thang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hoang thang huyen van yen yen bai
{'$oid': '5f9ec5d6bfeb451c394035e7'},"Xã Mỏ Vàng, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-mo-vang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa mo vang huyen van yen yen bai
{'$oid': '5f9ec5d6bfeb451c394035e8'},"Xã Nà Hẩu, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-na-hau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa na hau huyen van yen yen bai
{'$oid': '5f9ec5d6bfeb451c394035e9'},"Xã Quang Minh, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-quang-minh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quang minh huyen van yen yen bai
{'$oid': '5f9ec5d7bfeb451c394035ea'},"Xã Yên Hưng, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-yen-hung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen hung huyen van yen yen bai
{'$oid': '5f9ec5d7bfeb451c394035eb'},"Xã Đông Cuông, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-dong-cuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong cuong huyen van yen yen bai
{'$oid': '5f9ec5d7bfeb451c394035ec'},"Xã Xuân Tầm, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-xuan-tam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa xuan tam huyen van yen yen bai
{'$oid': '5f9ec5d8bfeb451c394035ed'},"Xã Phong Dụ Thượng, Huyện Văn Yên, Yên Bái",3,yen-bai,huyen-van-yen,xa-phong-du-thuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phong du thuong huyen van yen yen bai
