serial,province,provinceID,district,districtID,pro_districtID,village,villageID,dis_villageID,provinceCode,districtCode,villageCode,pro_districtCode,dis_villageCode
,,,,,,Xã Đỉnh Bàn ,4051381,40513,,,xa-dinh-ban,,huyen-thach-ha
,,,,,,Xã Cẩm Thành ,4051501,40515,,,xa-cam-thanh,,huyen-cam-xuyen
,,,,,,Xã Cẩm Lộc,4051503,40515,,,xa-cam-loc,,huyen-cam-xuyen
,,,,,,Xã Cẩm Sơn   ,4051505,40515,,,xa-cam-son,,huyen-cam-xuyen
,,,,,,Xã Cẩm Hưng ,4051507,40515,,,xa-cam-hung,,huyen-cam-xuyen
,,,,,,Thị trấn Cẩm Xuyên,4051509,40515,,,thi-tran-cam-xuyen,,huyen-cam-xuyen
,,,,,,Xã Cẩm Yên,4051511,40515,,,xa-cam-yen,,huyen-cam-xuyen
,,,,,,Xã Cẩm Nam,4051513,40515,,,xa-cam-nam,,huyen-cam-xuyen
,,,,,,Xã Cẩm Nhượng,4051515,40515,,,xa-cam-nhuong,,huyen-cam-xuyen
,,,,,,Xã Cẩm Quan,4051517,40515,,,xa-cam-quan,,huyen-cam-xuyen
,,,,,,Thị trấn Thiên Cầm,4051519,40515,,,thi-tran-thien-cam,,huyen-cam-xuyen
,,,,,,Xã Cẩm Hòa,4051521,40515,,,xa-cam-hoa,,huyen-cam-xuyen
,,,,,,Xã Cẩm Dương,4051523,40515,,,xa-cam-duong,,huyen-cam-xuyen
,,,,,,Xã Cẩm Bình ,4051525,40515,,,xa-cam-binh,,huyen-cam-xuyen
,,,,,,Xã Cẩm Vĩnh,4051527,40515,,,xa-cam-vinh,,huyen-cam-xuyen
,,,,,,Xã Cẩm Quang,4051529,40515,,,xa-cam-quang,,huyen-cam-xuyen
,,,,,,Xã Cẩm Huy,4051531,40515,,,xa-cam-huy,,huyen-cam-xuyen
,,,,,,Xã Cẩm Thạch ,4051533,40515,,,xa-cam-thach,,huyen-cam-xuyen
,,,,,,Xã Cẩm Thăng,4051535,40515,,,xa-cam-thang,,huyen-cam-xuyen
,,,,,,Xã Cẩm Duệ,4051537,40515,,,xa-cam-due,,huyen-cam-xuyen
,,,,,,Xã Cẩm Phúc,4051539,40515,,,xa-cam-phuc,,huyen-cam-xuyen
,,,,,,Xã Cẩm Lĩnh ,4051541,40515,,,xa-cam-linh,,huyen-cam-xuyen
,,,,,,Xã Cẩm Hà,4051543,40515,,,xa-cam-ha,,huyen-cam-xuyen
,,,,,,Xã Cẩm Thịnh,4051545,40515,,,xa-cam-thinh,,huyen-cam-xuyen
,,,,,,Xã Cẩm Mỹ,4051547,40515,,,xa-cam-my,,huyen-cam-xuyen
,,,,,,Xã Cẩm Trung,4051549,40515,,,xa-cam-trung,,huyen-cam-xuyen
,,,,,,Xã Cẩm Lạc,4051551,40515,,,xa-cam-lac,,huyen-cam-xuyen
,,,,,,Xã Cẩm Minh,4051553,40515,,,xa-cam-minh,,huyen-cam-xuyen
,,,,,,Xã Nam Phúc Thăng,4051555,40515,,,xa-nam-phuc-thang,,huyen-cam-xuyen
,,,,,,Xã Yên Hòa    ,4051557,40515,,,xa-yen-hoa,,huyen-cam-xuyen
,,,,,,Xã Hương Long,4051701,40517,,,xa-huong-long,,huyen-huong-khe
,,,,,,Thị trấn Hương Khê,4051703,40517,,,thi-tran-huong-khe,,huyen-huong-khe
,,,,,,Xã Phương Điền,4051705,40517,,,xa-phuong-dien,,huyen-huong-khe
,,,,,,Xã Hương Bình,4051707,40517,,,xa-huong-binh,,huyen-huong-khe
,,,,,,Xã Phú Phong,4051709,40517,,,xa-phu-phong,,huyen-huong-khe
,,,,,,Xã Phúc Trạch,4051711,40517,,,xa-phuc-trach,,huyen-huong-khe
,,,,,,Xã Hương Liên,4051713,40517,,,xa-huong-lien,,huyen-huong-khe
,,,,,,Xã Phương Mỹ,4051715,40517,,,xa-phuong-my,,huyen-huong-khe
,,,,,,Xã Hà Linh,4051717,40517,,,xa-ha-linh,,huyen-huong-khe
,,,,,,Xã Hương Thủy,4051719,40517,,,xa-huong-thuy,,huyen-huong-khe
,,,,,,Xã Hòa Hải,4051721,40517,,,xa-hoa-hai,,huyen-huong-khe
,,,,,,Xã Phúc Đồng,4051723,40517,,,xa-phuc-dong,,huyen-huong-khe
,,,,,,Xã Hương Giang,4051725,40517,,,xa-huong-giang,,huyen-huong-khe
,,,,,,Xã Lộc Yên ,4051727,40517,,,xa-loc-yen,,huyen-huong-khe
,,,,,,Xã Phú Gia,4051729,40517,,,xa-phu-gia,,huyen-huong-khe
,,,,,,Xã Gia Phố,4051731,40517,,,xa-gia-pho,,huyen-huong-khe
,,,,,,Xã Hương Đô,4051733,40517,,,xa-huong-do,,huyen-huong-khe
,,,,,,Xã Hương Vĩnh,4051735,40517,,,xa-huong-vinh,,huyen-huong-khe
,,,,,,Xã Hương Xuân,4051737,40517,,,xa-huong-xuan,,huyen-huong-khe
,,,,,,Xã Hương Trà,4051739,40517,,,xa-huong-tra,,huyen-huong-khe
,,,,,,Xã Hương Trạch,4051741,40517,,,xa-huong-trach,,huyen-huong-khe
,,,,,,Xã Hương Lâm ,4051743,40517,,,xa-huong-lam,,huyen-huong-khe
,,,,,,Xã Điền Mỹ,4051745,40517,,,xa-dien-my,,huyen-huong-khe
,,,,,,Xã Kỳ Phong,4051905,40519,,,xa-ky-phong,,huyen-ky-anh
,,,,,,Xã Kỳ Xuân,4051907,40519,,,xa-ky-xuan,,huyen-ky-anh
,,,,,,Xã Kỳ Tiến,4051909,40519,,,xa-ky-tien,,huyen-ky-anh
,,,,,,Xã Kỳ Thọ,4051913,40519,,,xa-ky-tho,,huyen-ky-anh
,,,,,,Xã Kỳ Sơn   ,4051917,40519,,,xa-ky-son,,huyen-ky-anh
,,,,,,Xã Kỳ Thượng ,4051919,40519,,,xa-ky-thuong,,huyen-ky-anh
,,,,,,Xã Kỳ Hải,4051921,40519,,,xa-ky-hai,,huyen-ky-anh
,,,,,,Xã Kỳ Thư,4051923,40519,,,xa-ky-thu,,huyen-ky-anh
,,,,,,Xã Kỳ Châu,4051925,40519,,,xa-ky-chau,,huyen-ky-anh
,,,,,,Xã Kỳ Tân  ,4051927,40519,,,xa-ky-tan,,huyen-ky-anh
,,,,,,Xã Kỳ Hợp,4051935,40519,,,xa-ky-hop,,huyen-ky-anh
,,,,,,Xã Kỳ Lâm,4051939,40519,,,xa-ky-lam,,huyen-ky-anh
,,,,,,Xã Kỳ Lạc,4051945,40519,,,xa-ky-lac,,huyen-ky-anh
,,,,,,Xã Kỳ Bắc,4051949,40519,,,xa-ky-bac,,huyen-ky-anh
,,,,,,Xã Kỳ Phú ,4051951,40519,,,xa-ky-phu,,huyen-ky-anh
,,,,,,Xã Kỳ Giang,4051953,40519,,,xa-ky-giang,,huyen-ky-anh
,,,,,,Xã Kỳ Đồng,4051955,40519,,,xa-ky-dong,,huyen-ky-anh
,,,,,,Xã Kỳ Khang,4051957,40519,,,xa-ky-khang,,huyen-ky-anh
,,,,,,Xã Kỳ Văn,4051959,40519,,,xa-ky-van,,huyen-ky-anh
,,,,,,Xã Kỳ Trung,4051961,40519,,,xa-ky-trung,,huyen-ky-anh
,,,,,,Xã Kỳ Tây,4051963,40519,,,xa-ky-tay,,huyen-ky-anh
,,,,,,Xã Lâm Hợp,4051967,40519,,,xa-lam-hop,,huyen-ky-anh
,,,,,,Xã Kỳ Hà,4052001,40520,,,xa-ky-ha,,thi-xa-ky-anh
,,,,,,Xã Kỳ Ninh,4052003,40520,,,xa-ky-ninh,,thi-xa-ky-anh
,,,,,,Xã Kỳ Lợi,4052005,40520,,,xa-ky-loi,,thi-xa-ky-anh
,,,,,,Phường Kỳ Thịnh,4052007,40520,,,phuong-ky-thinh,,thi-xa-ky-anh
,,,,,,Phường Kỳ Long,4052009,40520,,,phuong-ky-long,,thi-xa-ky-anh
,,,,,,Phường Kỳ Liên,4052011,40520,,,phuong-ky-lien,,thi-xa-ky-anh
,,,,,,Phường Kỳ Phương,4052013,40520,,,phuong-ky-phuong,,thi-xa-ky-anh
,,,,,,Xã Kỳ Nam,4052015,40520,,,xa-ky-nam,,thi-xa-ky-anh
,,,,,,Xã Kỳ Hưng,4052017,40520,,,xa-ky-hung,,thi-xa-ky-anh
,,,,,,Xã Kỳ Hoa,4052019,40520,,,xa-ky-hoa,,thi-xa-ky-anh
,,,,,,Phường Sông Trí,4052021,40520,,,phuong-song-tri,,thi-xa-ky-anh
,,,,,,Phường Kỳ Trinh,4052023,40520,,,phuong-ky-trinh,,thi-xa-ky-anh
,,,,,,Phường Hưng Trí,4052025,40520,,,phuong-hung-tri,,thi-xa-ky-anh
,,,,,,Xã ân Phú,4052101,40521,,,xa-an-phu,,huyen-vu-quang
,,,,,,Xã Đức Giang  ,4052103,40521,,,xa-duc-giang,,huyen-vu-quang
,,,,,,Xã Đức Bồng,4052105,40521,,,xa-duc-bong,,huyen-vu-quang
,,,,,,Xã Hương Minh,4052107,40521,,,xa-huong-minh,,huyen-vu-quang
,,,,,,Thị trấn Vũ Quang,4052109,40521,,,thi-tran-vu-quang,,huyen-vu-quang
,,,,,,Xã Đức Lĩnh,4052111,40521,,,xa-duc-linh,,huyen-vu-quang
,,,,,,Xã Sơn Thọ,4052113,40521,,,xa-son-tho,,huyen-vu-quang
,,,,,,Xã Đức Hương,4052115,40521,,,xa-duc-huong,,huyen-vu-quang
,,,,,,Xã Đức Liên,4052117,40521,,,xa-duc-lien,,huyen-vu-quang
,,,,,,Xã Hương Điền,4052119,40521,,,xa-huong-dien,,huyen-vu-quang
,,,,,,Xã Hương Thọ,4052121,40521,,,xa-huong-tho,,huyen-vu-quang
,,,,,,Xã Hương Quang,4052123,40521,,,xa-huong-quang,,huyen-vu-quang
,,,,,,Xã Quang Thọ,4052125,40521,,,xa-quang-tho,,huyen-vu-quang
,,,,,,Xã Thọ Điền,4052127,40521,,,xa-tho-dien,,huyen-vu-quang
,,,,,,Xã Thạch Bằng,4052301,40523,,,xa-thach-bang,,huyen-loc-ha
,,,,,,Xã Thạch Châu,4052303,40523,,,xa-thach-chau,,huyen-loc-ha
,,,,,,Xã Thạch Kim,4052305,40523,,,xa-thach-kim,,huyen-loc-ha
,,,,,,Xã Thạch Mỹ,4052307,40523,,,xa-thach-my,,huyen-loc-ha
,,,,,,Xã Mai Phụ,4052309,40523,,,xa-mai-phu,,huyen-loc-ha
,,,,,,Xã Hộ Độ,4052311,40523,,,xa-ho-do,,huyen-loc-ha
,,,,,,Xã Bình Lộc,4052313,40523,,,xa-binh-loc,,huyen-loc-ha
,,,,,,Xã Thịnh Lộc ,4052315,40523,,,xa-thinh-loc,,huyen-loc-ha
,,,,,,Xã Phù Lưu  ,4052317,40523,,,xa-phu-luu,,huyen-loc-ha
,,,,,,Xã ích Hậu,4052319,40523,,,xa-ich-hau,,huyen-loc-ha
,,,,,,Xã Hồng Lộc,4052321,40523,,,xa-hong-loc,,huyen-loc-ha
,,,,,,Xã Tân Lộc,4052323,40523,,,xa-tan-loc,,huyen-loc-ha
,,,,,,Xã An Lộc,4052325,40523,,,xa-an-loc,,huyen-loc-ha
,,,,,,Xã Bình An       ,4052327,40523,,,xa-binh-an,,huyen-loc-ha
,,,,,,Thị trấn Lộc Hà,4052329,40523,,,thi-tran-loc-ha,,huyen-loc-ha
,,,,,,Xã Nghĩa Ninh,4070101,40701,,,xa-nghia-ninh,,thanh-pho-dong-hoi
,,,,,,Phường Bắc Lý,4070103,40701,,,phuong-bac-ly,,thanh-pho-dong-hoi
,,,,,,Phường Phú Hải,4070105,40701,,,phuong-phu-hai,,thanh-pho-dong-hoi
,,,,,,Xã Lộc Ninh,4070107,40701,,,xa-loc-ninh,,thanh-pho-dong-hoi
,,,,,,Xã Đức Ninh ,4070109,40701,,,xa-duc-ninh,,thanh-pho-dong-hoi
,,,,,,Phường Hải Thành ,4070111,40701,,,phuong-hai-thanh,,thanh-pho-dong-hoi
,,,,,,Phường Đồng Phú,4070113,40701,,,phuong-dong-phu,,thanh-pho-dong-hoi
,,,,,,Phường Đồng Mỹ,4070115,40701,,,phuong-dong-my,,thanh-pho-dong-hoi
,,,,,,Phường Nam Lý,4070117,40701,,,phuong-nam-ly,,thanh-pho-dong-hoi
,,,,,,Phường Hải Đình,4070119,40701,,,phuong-hai-dinh,,thanh-pho-dong-hoi
,,,,,,Phường Đồng Sơn,4070121,40701,,,phuong-dong-son,,thanh-pho-dong-hoi
,,,,,,Phường Bắc Nghĩa,4070123,40701,,,phuong-bac-nghia,,thanh-pho-dong-hoi
,,,,,,Phường Đức Ninh Đông,4070125,40701,,,phuong-duc-ninh-dong,,thanh-pho-dong-hoi
,,,,,,Xã Quang Phú,4070127,40701,,,xa-quang-phu,,thanh-pho-dong-hoi
,,,,,,Xã Bảo Ninh,4070129,40701,,,xa-bao-ninh,,thanh-pho-dong-hoi
,,,,,,Xã Thuận Đức,4070131,40701,,,xa-thuan-duc,,thanh-pho-dong-hoi
,,,,,,Phường Đồng Hải,4070133,40701,,,phuong-dong-hai,,thanh-pho-dong-hoi
,,,,,,Xã Thanh Thạch,4070301,40703,,,xa-thanh-thach,,huyen-tuyen-hoa
,,,,,,Xã Cao Quảng,4070303,40703,,,xa-cao-quang,,huyen-tuyen-hoa
,,,,,,Xã Kim Hóa,4070305,40703,,,xa-kim-hoa,,huyen-tuyen-hoa
,,,,,,Xã Lâm Hóa,4070307,40703,,,xa-lam-hoa,,huyen-tuyen-hoa
,,,,,,Xã Ngư Hóa,4070309,40703,,,xa-ngu-hoa,,huyen-tuyen-hoa
,,,,,,Xã Đức Hóa,4070311,40703,,,xa-duc-hoa,,huyen-tuyen-hoa
,,,,,,Xã Châu Hóa,4070313,40703,,,xa-chau-hoa,,huyen-tuyen-hoa
,,,,,,Thị trấn Đồng Lê,4070315,40703,,,thi-tran-dong-le,,huyen-tuyen-hoa
,,,,,,Xã Hương Hóa,4070317,40703,,,xa-huong-hoa,,huyen-tuyen-hoa
,,,,,,Xã Thanh Hóa,4070319,40703,,,xa-thanh-hoa,,huyen-tuyen-hoa
,,,,,,Xã Thuận Hóa,4070321,40703,,,xa-thuan-hoa,,huyen-tuyen-hoa
,,,,,,Xã Lê Hóa,4070323,40703,,,xa-le-hoa,,huyen-tuyen-hoa
,,,,,,Xã Sơn Hoá,4070325,40703,,,xa-son-hoa,,huyen-tuyen-hoa
,,,,,,Xã Đồng Hóa ,4070327,40703,,,xa-dong-hoa,,huyen-tuyen-hoa
,,,,,,Xã Nam Hoá,4070329,40703,,,xa-nam-hoa,,huyen-tuyen-hoa
,,,,,,Xã Thạch Hóa,4070331,40703,,,xa-thach-hoa,,huyen-tuyen-hoa
,,,,,,Xã Phong Hóa,4070333,40703,,,xa-phong-hoa,,huyen-tuyen-hoa
,,,,,,Xã Mai Hóa,4070335,40703,,,xa-mai-hoa,,huyen-tuyen-hoa
,,,,,,Xã Tiến Hóa,4070337,40703,,,xa-tien-hoa,,huyen-tuyen-hoa
,,,,,,Xã Văn Hóa,4070339,40703,,,xa-van-hoa,,huyen-tuyen-hoa
,,,,,,Xã Yên Hóa,4070501,40705,,,xa-yen-hoa,,huyen-minh-hoa
,,,,,,Xã Hóa Phúc,4070503,40705,,,xa-hoa-phuc,,huyen-minh-hoa
,,,,,,Xã Hóa Tiến,4070505,40705,,,xa-hoa-tien,,huyen-minh-hoa
,,,,,,Xã Minh Hóa,4070507,40705,,,xa-minh-hoa,,huyen-minh-hoa
,,,,,,Xã Trung Hóa,4070509,40705,,,xa-trung-hoa,,huyen-minh-hoa
,,,,,,Thị trấn Quy Đạt,4070511,40705,,,thi-tran-quy-dat,,huyen-minh-hoa
,,,,,,Xã Dân Hóa,4070513,40705,,,xa-dan-hoa,,huyen-minh-hoa
,,,,,,Xã Trọng Hoá,4070515,40705,,,xa-trong-hoa,,huyen-minh-hoa
,,,,,,Xã Hồng Hóa,4070517,40705,,,xa-hong-hoa,,huyen-minh-hoa
,,,,,,Xã Hóa Thanh,4070519,40705,,,xa-hoa-thanh,,huyen-minh-hoa
,,,,,,Xã Hóa Hợp,4070521,40705,,,xa-hoa-hop,,huyen-minh-hoa
,,,,,,Xã Xuân Hóa,4070523,40705,,,xa-xuan-hoa,,huyen-minh-hoa
,,,,,,Xã Tân Hóa,4070525,40705,,,xa-tan-hoa,,huyen-minh-hoa
,,,,,,Xã Hóa Sơn,4070527,40705,,,xa-hoa-son,,huyen-minh-hoa
,,,,,,Xã Quy Hóa,4070529,40705,,,xa-quy-hoa,,huyen-minh-hoa
,,,,,,Xã Thượng Hóa,4070531,40705,,,xa-thuong-hoa,,huyen-minh-hoa
,,,,,,Xã Quảng Tiến,4070701,40707,,,xa-quang-tien,,huyen-quang-trach
,,,,,,Xã Quảng Hợp ,4070705,40707,,,xa-quang-hop,,huyen-quang-trach
,,,,,,Xã Quảng Châu   ,4070707,40707,,,xa-quang-chau,,huyen-quang-trach
,,,,,,Xã Cảnh Dương,4070709,40707,,,xa-canh-duong,,huyen-quang-trach
,,,,,,Xã Cảnh Hóa,4070711,40707,,,xa-canh-hoa,,huyen-quang-trach
,,,,,,Xã Quảng Thanh ,4070715,40707,,,xa-quang-thanh,,huyen-quang-trach
,,,,,,Xã Quảng Kim,4070723,40707,,,xa-quang-kim,,huyen-quang-trach
,,,,,,Xã Quảng Đông ,4070725,40707,,,xa-quang-dong,,huyen-quang-trach
,,,,,,Xã Quảng Phú   ,4070727,40707,,,xa-quang-phu,,huyen-quang-trach
,,,,,,Xã Quảng Thạch ,4070729,40707,,,xa-quang-thach,,huyen-quang-trach
,,,,,,Xã Quảng Lưu ,4070731,40707,,,xa-quang-luu,,huyen-quang-trach
,,,,,,Xã Quảng Tùng,4070733,40707,,,xa-quang-tung,,huyen-quang-trach
,,,,,,Xã Quảng Hưng ,4070735,40707,,,xa-quang-hung,,huyen-quang-trach
,,,,,,Xã Quảng Xuân,4070737,40707,,,xa-quang-xuan,,huyen-quang-trach
,,,,,,Xã Quảng Liên,4070739,40707,,,xa-quang-lien,,huyen-quang-trach
,,,,,,Xã Quảng Trường,4070741,40707,,,xa-quang-truong,,huyen-quang-trach
,,,,,,Xã Quảng Phương,4070743,40707,,,xa-quang-phuong,,huyen-quang-trach
,,,,,,Xã Phù Hóa,4070745,40707,,,xa-phu-hoa,,huyen-quang-trach
,,,,,,Xã Liên Trường,4070769,40707,,,xa-lien-truong,,huyen-quang-trach
,,,,,,Xã Liên Trạch,4070901,40709,,,xa-lien-trach,,huyen-bo-trach
,,,,,,Xã Phú Định,4070903,40709,,,xa-phu-dinh,,huyen-bo-trach
,,,,,,Xã Thượng Trạch,4070905,40709,,,xa-thuong-trach,,huyen-bo-trach
,,,,,,Xã Đồng Trạch,4070907,40709,,,xa-dong-trach,,huyen-bo-trach
,,,,,,Xã Hoàn Trạch,4070909,40709,,,xa-hoan-trach,,huyen-bo-trach
,,,,,,Xã Hoà Trạch,4070911,40709,,,xa-hoa-trach,,huyen-bo-trach
,,,,,,Xã Nam Trạch,4070913,40709,,,xa-nam-trach,,huyen-bo-trach
,,,,,,Thị trấn NT Việt Trung,4070915,40709,,,thi-tran-nt-viet-trung,,huyen-bo-trach
,,,,,,Xã Xuân Trạch,4070917,40709,,,xa-xuan-trach,,huyen-bo-trach
,,,,,,Xã Mỹ Trạch,4070919,40709,,,xa-my-trach,,huyen-bo-trach
,,,,,,Xã Hạ Trạch,4070921,40709,,,xa-ha-trach,,huyen-bo-trach
,,,,,,Xã Bắc Trạch,4070923,40709,,,xa-bac-trach,,huyen-bo-trach
,,,,,,Xã Lâm Trạch,4070925,40709,,,xa-lam-trach,,huyen-bo-trach
,,,,,,Xã Thanh Trạch,4070927,40709,,,xa-thanh-trach,,huyen-bo-trach
,,,,,,Xã Phúc Trạch ,4070929,40709,,,xa-phuc-trach,,huyen-bo-trach
,,,,,,Xã Cự Nẫm,4070931,40709,,,xa-cu-nam,,huyen-bo-trach
,,,,,,Xã Hải Trạch,4070933,40709,,,xa-hai-trach,,huyen-bo-trach
,,,,,,Xã Sơn Lộc ,4070935,40709,,,xa-son-loc,,huyen-bo-trach
,,,,,,Xã Phú Trạch,4070937,40709,,,xa-phu-trach,,huyen-bo-trach
,,,,,,Xã Hưng Trạch,4070939,40709,,,xa-hung-trach,,huyen-bo-trach
,,,,,,Xã Đức Trạch,4070941,40709,,,xa-duc-trach,,huyen-bo-trach
,,,,,,Xã Sơn Trạch,4070943,40709,,,xa-son-trach,,huyen-bo-trach
,,,,,,Xã Vạn Trạch,4070945,40709,,,xa-van-trach,,huyen-bo-trach
,,,,,,Xã Trung Trạch,4070947,40709,,,xa-trung-trach,,huyen-bo-trach
,,,,,,Xã Tây Trạch,4070949,40709,,,xa-tay-trach,,huyen-bo-trach
,,,,,,Xã Đại Trạch,4070951,40709,,,xa-dai-trach,,huyen-bo-trach
,,,,,,Xã Nhân Trạch,4070953,40709,,,xa-nhan-trach,,huyen-bo-trach
,,,,,,Xã Tân Trạch,4070955,40709,,,xa-tan-trach,,huyen-bo-trach
,,,,,,Xã Lý Trạch,4070957,40709,,,xa-ly-trach,,huyen-bo-trach
,,,,,,Thị trấn Hoàn Lão,4070959,40709,,,thi-tran-hoan-lao,,huyen-bo-trach
,,,,,,Xã Hải Phú    ,4070961,40709,,,xa-hai-phu,,huyen-bo-trach
,,,,,,Thị Trấn Phong Nha,4070963,40709,,,thi-tran-phong-nha,,huyen-bo-trach
,,,,,,Xã Vĩnh Ninh  ,4071101,40711,,,xa-vinh-ninh,,huyen-quang-ninh
,,,,,,Xã An Ninh   ,4071103,40711,,,xa-an-ninh,,huyen-quang-ninh
,,,,,,Xã Lương Ninh,4071105,40711,,,xa-luong-ninh,,huyen-quang-ninh
,,,,,,Xã Hàm Ninh,4071107,40711,,,xa-ham-ninh,,huyen-quang-ninh
,,,,,,Xã Tân Ninh ,4071109,40711,,,xa-tan-ninh,,huyen-quang-ninh
,,,,,,Thị trấn Quán Hàu,4071111,40711,,,thi-tran-quan-hau,,huyen-quang-ninh
,,,,,,Xã Trường Sơn    ,4071113,40711,,,xa-truong-son,,huyen-quang-ninh
,,,,,,Xã Võ Ninh,4071115,40711,,,xa-vo-ninh,,huyen-quang-ninh
,,,,,,Xã Hải Ninh  ,4071117,40711,,,xa-hai-ninh,,huyen-quang-ninh
,,,,,,Xã Duy Ninh,4071119,40711,,,xa-duy-ninh,,huyen-quang-ninh
,,,,,,Xã Gia Ninh,4071121,40711,,,xa-gia-ninh,,huyen-quang-ninh
,,,,,,Xã Trường Xuân,4071123,40711,,,xa-truong-xuan,,huyen-quang-ninh
,,,,,,Xã Hiền Ninh ,4071125,40711,,,xa-hien-ninh,,huyen-quang-ninh
,,,,,,Xã Xuân Ninh ,4071127,40711,,,xa-xuan-ninh,,huyen-quang-ninh
,,,,,,Xã Vạn Ninh  ,4071129,40711,,,xa-van-ninh,,huyen-quang-ninh
,,,,,,Xã Ngân Thủy,4071301,40713,,,xa-ngan-thuy,,huyen-le-thuy
,,,,,,Xã Ngư Thủy Nam,4071303,40713,,,xa-ngu-thuy-nam,,huyen-le-thuy
,,,,,,Thị trấn NT Lệ Ninh,4071305,40713,,,thi-tran-nt-le-ninh,,huyen-le-thuy
,,,,,,Xã An Thủy,4071307,40713,,,xa-an-thuy,,huyen-le-thuy
,,,,,,Xã Sơn Thủy    ,4071309,40713,,,xa-son-thuy,,huyen-le-thuy
,,,,,,Xã Dương Thủy,4071311,40713,,,xa-duong-thuy,,huyen-le-thuy
,,,,,,Xã Mỹ Thủy,4071313,40713,,,xa-my-thuy,,huyen-le-thuy
,,,,,,Xã Sen Thủy,4071315,40713,,,xa-sen-thuy,,huyen-le-thuy
,,,,,,Xã Văn Thủy,4071317,40713,,,xa-van-thuy,,huyen-le-thuy
,,,,,,Thị trấn Kiến Giang,4071319,40713,,,thi-tran-kien-giang,,huyen-le-thuy
,,,,,,Xã Hồng Thủy,4071321,40713,,,xa-hong-thuy,,huyen-le-thuy
,,,,,,Xã Ngư Thuỷ Bắc,4071323,40713,,,xa-ngu-thuy-bac,,huyen-le-thuy
,,,,,,Xã Hoa Thủy,4071325,40713,,,xa-hoa-thuy,,huyen-le-thuy
,,,,,,Xã Thanh Thủy     ,4071327,40713,,,xa-thanh-thuy,,huyen-le-thuy
,,,,,,Xã Phong Thủy,4071329,40713,,,xa-phong-thuy,,huyen-le-thuy
,,,,,,Xã Cam Thủy,4071331,40713,,,xa-cam-thuy,,huyen-le-thuy
,,,,,,Xã Lộc Thủy,4071333,40713,,,xa-loc-thuy,,huyen-le-thuy
,,,,,,Xã Ngư Thuỷ Trung,4071335,40713,,,xa-ngu-thuy-trung,,huyen-le-thuy
,,,,,,Xã Liên Thủy,4071337,40713,,,xa-lien-thuy,,huyen-le-thuy
,,,,,,Xã Hưng Thủy,4071339,40713,,,xa-hung-thuy,,huyen-le-thuy
,,,,,,Xã Tân Thủy,4071341,40713,,,xa-tan-thuy,,huyen-le-thuy
,,,,,,Xã Phú Thủy,4071343,40713,,,xa-phu-thuy,,huyen-le-thuy
,,,,,,Xã Xuân Thủy  ,4071345,40713,,,xa-xuan-thuy,,huyen-le-thuy
,,,,,,Xã Mai Thủy,4071347,40713,,,xa-mai-thuy,,huyen-le-thuy
,,,,,,Xã Thái Thủy,4071349,40713,,,xa-thai-thuy,,huyen-le-thuy
,,,,,,Xã Kim Thủy,4071351,40713,,,xa-kim-thuy,,huyen-le-thuy
,,,,,,Xã Trường Thủy,4071353,40713,,,xa-truong-thuy,,huyen-le-thuy
,,,,,,Xã Lâm Thuỷ,4071355,40713,,,xa-lam-thuy,,huyen-le-thuy
,,,,,,Xã Ngư Thủy ,4071357,40713,,,xa-ngu-thuy,,huyen-le-thuy
,,,,,,Phường Ba Đồn,4071501,40715,,,phuong-ba-don,,thi-xa-ba-don
,,,,,,Phường Quảng Long,4071503,40715,,,phuong-quang-long,,thi-xa-ba-don
,,,,,,Phường Quảng Thọ,4071505,40715,,,phuong-quang-tho,,thi-xa-ba-don
,,,,,,Phường Quảng Thuận,4071507,40715,,,phuong-quang-thuan,,thi-xa-ba-don
,,,,,,Phường Quảng Phúc,4071509,40715,,,phuong-quang-phuc,,thi-xa-ba-don
,,,,,,Phường Quảng Phong,4071511,40715,,,phuong-quang-phong,,thi-xa-ba-don
,,,,,,Xã Quảng Sơn ,4071513,40715,,,xa-quang-son,,thi-xa-ba-don
,,,,,,Xã Quảng Tiên,4071515,40715,,,xa-quang-tien,,thi-xa-ba-don
,,,,,,Xã Quảng Trung  ,4071517,40715,,,xa-quang-trung,,thi-xa-ba-don
,,,,,,Xã Quảng Tân  ,4071519,40715,,,xa-quang-tan,,thi-xa-ba-don
,,,,,,Xã Quảng Thủy,4071521,40715,,,xa-quang-thuy,,thi-xa-ba-don
,,,,,,Xã Quảng Minh    ,4071523,40715,,,xa-quang-minh,,thi-xa-ba-don
,,,,,,Xã Quảng Lộc ,4071525,40715,,,xa-quang-loc,,thi-xa-ba-don
,,,,,,Xã Quảng Hải ,4071527,40715,,,xa-quang-hai,,thi-xa-ba-don
,,,,,,Xã Quảng Hòa ,4071529,40715,,,xa-quang-hoa,,thi-xa-ba-don
,,,,,,Xã Quảng Văn ,4071531,40715,,,xa-quang-van,,thi-xa-ba-don
,,,,,,Phường Đông Lễ,4090101,40901,,,phuong-dong-le,,thanh-pho-dong-ha
,,,,,,Phường 5,4090103,40901,,,phuong-5,,thanh-pho-dong-ha
,,,,,,Phường Đông Giang,4090105,40901,,,phuong-dong-giang,,thanh-pho-dong-ha
,,,,,,Phường 1,4090107,40901,,,phuong-1,,thanh-pho-dong-ha
,,,,,,Phường Đông Thanh,4090109,40901,,,phuong-dong-thanh,,thanh-pho-dong-ha
